OXY,EMG,ECG,RSP,OXY,OXY,OXY,
PO2,mV,mV,V,Pulse,BPM,Status,
CH1,CH2,CH3,CH4,CH5,CH9,CH13,
96.002,-0.294189,-0.837463,7.57568,-4.34196,104.482,0.00478657,
96.0211,-0.255493,-1.09528,7.57507,-4.42513,104.482,0.00718031,
96.002,-0.179749,-1.20435,7.57477,-4.7109,104.521,0.00957405,
96.0116,-0.00958252,-1.1441,7.57477,-4.97248,104.463,0.00957405,
96.0116,-0.00164795,-0.917175,7.57507,-5.20836,104.444,0.0119678,
95.9924,0.190552,-0.546509,7.57477,-5.42004,104.482,0.00718031,
96.002,0.257507,-0.076355,7.57477,-5.61207,104.502,0.00957405,
96.002,0.245483,0.431641,7.57416,-5.78898,104.482,0.0119678,
96.0116,0.196411,0.911377,7.57507,-5.94472,104.502,0.00957405,
96.0211,0.182007,1.29993,7.57477,-6.08836,104.521,0.00957405,
96.002,0.0687256,1.54791,7.57538,-6.21991,104.482,0.0119678,
96.0211,-0.0307617,1.60931,7.57538,-6.34087,104.502,0.00957405,
96.0307,-0.0978394,1.46411,7.57507,-6.44521,104.502,0.0119678,
96.0116,-0.234619,1.12885,7.57507,-6.54349,104.521,0.00957405,
96.002,-0.284607,0.651184,7.57477,-6.62967,104.521,0.0119678,
96.0211,-0.291443,0.0994873,7.57568,-6.70679,104.463,0.00957405,
96.0211,-0.219971,-0.455017,7.57477,-6.78088,104.482,0.00957405,
96.0211,-0.109497,-0.943481,7.57507,-6.84589,104.521,0.00718031,
96.0211,0.00146484,-1.31451,7.57416,-6.90033,104.54,0.00718031,
96.0211,-0.0144043,-1.521,7.57507,-6.95627,104.482,0.00239283,
96.0211,-0.0930786,-1.54767,7.57446,-7.00919,104.463,0.00239283,
96.002,0.0643921,-1.40607,7.57507,-7.05002,104.502,0.00957405,
96.0116,0.0936279,-1.12177,7.57568,-7.09084,104.502,0.00478657,
96.0116,0.194458,-0.741211,7.57568,-7.32219,104.502,0.0143615,
96.002,0.249512,-0.333374,7.57538,-7.5747,104.54,0.00718031,
96.0211,0.224792,0.0310669,7.57568,-7.8015,104.463,0.00957405,
96.0116,0.149231,0.294312,7.57538,-8.00563,104.502,0.00957405,
96.002,0.0905151,0.415527,7.57599,-8.19614,104.482,0.00478657,
96.0211,0.0386963,0.37384,7.57538,-8.36398,104.502,0.00478657,
96.0307,-0.0440063,0.174377,7.57538,-8.51518,104.502,0.00718031,
96.0307,-0.117737,-0.156372,7.57538,-8.65731,104.54,0.00957405,
96.0307,-0.22876,-0.573181,7.57629,-8.77979,104.502,0.0119678,
96.0211,-0.343018,-1.02289,7.57599,-8.89319,104.502,0.00718031,
96.0403,-0.228088,-1.4433,7.57599,-8.99903,104.482,-9.13153E-07,
96.0211,-0.180359,-1.77686,7.57629,-9.09127,104.463,0.00478657,
96.0403,-0.105591,-1.98584,7.5769,-9.17745,104.54,0.00478657,
96.0211,0.0200195,-2,7.57599,-9.25457,104.54,0.00718031,
96.0211,0.197449,-1.90186,7.5769,-9.32563,104.502,0.00478657,
96.0211,-0.0359497,-1.62433,7.57721,-9.38914,104.502,-9.13153E-07,
96.0211,0.151184,-1.22705,7.57721,-9.44508,104.482,-9.13153E-07,
96.0307,0.30603,-0.763672,7.5766,-9.49649,104.521,0.00478657,
96.0211,0.30011,-0.297241,7.57721,-9.54337,104.502,0.0143615,
96.0211,0.0405884,0.10791,7.57721,-9.58419,104.502,0.00478657,
96.0307,-0.092041,0.394409,7.57721,-9.6235,104.502,0.00718031,
96.0116,0.043335,0.520386,7.57751,-9.6613,104.482,0.0119678,
96.0116,0.0377808,0.470642,7.57721,-9.69457,104.521,0.00957405,
96.0211,-0.204346,0.256714,7.57721,-9.72027,104.521,0.0119678,
96.002,-0.273804,-0.0853882,7.57751,-9.74295,104.463,0.00718031,
96.0211,-0.397217,-0.501892,7.5769,-9.76715,104.502,0.00478657,
96.0211,-0.342529,-0.933472,7.57751,-9.78983,104.521,0.00957405,
96.002,-0.279541,-1.31683,7.5769,-9.80948,104.521,0.00239283,
96.0307,-0.21106,-1.59723,7.5769,-9.82914,104.521,0.00718031,
96.0307,-0.15625,-1.7326,7.5766,-9.84124,104.521,0.00239283,
96.0116,0.003479,-1.69617,7.57721,-9.85636,104.54,0.00957405,
96.0211,0.124573,-1.49414,7.57721,-9.87299,104.502,0.00718031,
96.0403,0.197327,-1.1485,7.57721,-9.88055,104.521,0.00478657,
96.0307,0.226562,-0.710632,7.57751,-9.89113,104.482,0.00957405,
96.0211,0.253784,-0.234131,7.57751,-9.90172,104.502,0.00478657,
96.0307,0.250427,0.21051,7.57721,-9.91079,104.502,0.00957405,
96.0403,0.192017,0.569946,7.57751,-9.92137,104.482,0.00957405,
96.0211,0.112305,0.800171,7.57721,-9.92894,104.502,0.0119678,
96.0211,0.0338135,0.869629,7.57782,-9.93045,104.502,0.0143615,
96.0116,-0.0984497,0.77533,7.57751,-9.94254,104.482,0.00478657,
96.002,-0.219116,0.531494,7.5769,-9.94557,104.502,0.00957405,
96.0211,-0.283386,0.176453,7.57721,-9.94708,104.521,0.00478657,
96.0116,-0.30011,-0.242676,7.57721,-9.95464,104.502,0.00478657,
96.0211,-0.297974,-0.667664,7.57721,-9.95918,104.521,0.00718031,
96.0307,-0.256958,-1.03839,7.57751,-9.96069,104.482,0.00478657,
96.0307,-0.14032,-1.29993,7.5769,-9.96674,104.54,0.00718031,
96.0116,0.0316162,-1.41101,7.57721,-9.96825,104.521,0.00478657,
96.0211,0.098999,-1.35272,7.5769,-9.96976,104.521,0.00718031,
96.002,0.331177,-1.13623,7.5766,-9.9743,104.482,0.00478657,
96.0307,0.312683,-0.788086,7.5769,-9.97278,104.482,0.00718031,
96.0403,0.210144,-0.355652,7.5766,-9.97581,104.482,0.00239283,
96.0211,0.192017,0.100891,7.57629,-9.97732,104.463,0.0119678,
96.0211,0.222778,0.516968,7.57721,-9.98337,104.502,0.00957405,
96.002,0.148132,0.83374,7.57629,-9.98186,104.502,0.00478657,
96.0307,0.053772,1.00659,7.5766,-9.98488,104.502,0.00718031,
96.0211,-0.0892334,1.00757,7.5766,-9.98942,104.502,0.0119678,
96.0211,-0.178101,0.836609,7.5769,-9.9879,104.444,0.0119678,
96.0211,-0.182678,0.520264,7.57629,-9.98942,104.482,0.00478657,
96.0211,-0.180115,0.107361,7.57568,-9.9879,104.502,0.00718031,
96.0211,-0.24176,-0.345642,7.57599,-9.98942,104.482,0.00478657,
96.0116,-0.264893,-0.774658,7.57629,-9.98942,104.463,0.00478657,
96.0116,-0.217957,-1.11926,7.57599,-9.98942,104.502,0.00718031,
96.0116,-0.139954,-1.3316,7.57568,-9.99093,104.482,0.00957405,
96.0116,-0.0404053,-1.3844,7.57568,-9.99395,104.482,0.00718031,
96.0307,0.0564575,-1.27521,7.57599,-9.99093,104.482,0.00718031,
95.9924,0.182312,-1.01807,7.57507,-9.99244,104.502,0.00718031,
96.002,0.201294,-0.644775,7.57507,-9.99395,104.521,-9.13153E-07,
96.0307,0.242126,-0.201233,7.57507,-9.99395,104.502,0.00718031,
96.0211,0.248657,0.246887,7.57538,-9.99395,104.482,0.00718031,
96.0116,0.213745,0.637329,7.57538,-9.99546,104.502,0.00478657,
96.0116,0.141296,0.914246,7.57477,-9.99395,104.482,0.0143615,
96.0116,0.0296021,1.03558,7.57507,-9.99546,104.482,0.0119678,
96.0211,-0.0866089,0.981934,7.57507,-9.99395,104.482,0.00957405,
96.0211,-0.177124,0.759644,7.57446,-9.99849,104.463,0.0119678,
95.9924,-0.232056,0.403564,7.57446,-9.99546,104.482,0.0119678,
96.0211,-0.298096,-0.0325317,7.57446,-9.99698,104.521,0.00957405,
96.0211,-0.335083,-0.486694,7.57416,-9.99546,104.482,0.00957405,
96.0116,-0.356812,-0.895935,7.57416,-9.99698,104.521,0.00957405,
96.0116,-0.255737,-1.20569,7.57355,-9.99546,104.502,0.00957405,
96.002,-0.190369,-1.37146,7.57416,-9.99546,104.482,0.00718031,
96.0307,-0.0178833,-1.37122,7.57385,-9.99698,104.502,0.00718031,
96.0307,0.188416,-1.20959,7.57446,-9.99698,104.502,0.00718031,
96.002,0.333923,-0.90686,7.57355,-10,104.482,0.00478657,
96.0116,0.358032,-0.500244,7.57324,-9.99698,104.502,0.0119678,
96.0211,0.32605,-0.0480957,7.57324,-9.99698,104.482,0.0119678,
95.9924,0.184082,0.390747,7.57355,-9.99698,104.502,0.00718031,
96.002,0.182312,0.752563,7.57294,-9.99698,104.521,0.00957405,
96.0116,0.0928345,0.983704,7.57294,-9.99849,104.502,0.00957405,
96.0116,-0.0355225,1.04834,7.57324,-10,104.463,0.00718031,
96.002,-0.152039,0.937256,7.57294,-9.99849,104.482,0.00957405,
96.0116,-0.217468,0.667114,7.57355,-10,104.502,0.00718031,
95.9924,-0.233459,0.27887,7.57263,-9.99698,104.463,0.00478657,
96.0211,-0.253052,-0.172302,7.57294,-10.0015,104.482,0.00718031,
95.9924,-0.182495,-0.623962,7.57263,-9.99849,104.502,0.00478657,
96.002,-0.218506,-1.0119,7.57233,-9.99698,104.482,0.00239283,
96.0211,-0.248108,-1.2785,7.57233,-9.99849,104.482,0.00957405,
96.0116,-0.118835,-1.38641,7.57202,-9.99698,104.502,0.00239283,
96.002,-0.0045166,-1.32324,7.57263,-9.99698,104.482,0.00957405,
96.0116,0.157227,-1.10114,7.57233,-10,104.463,0.00478657,
96.0307,0.26123,-0.748901,7.57233,-9.99698,104.463,0.00718031,
96.0211,0.321289,-0.312805,7.57324,-9.99849,104.482,0.00718031,
96.002,0.352539,0.14679,7.57294,-9.99849,104.521,0.0119678,
96.0116,0.224854,0.566345,7.57263,-10,104.482,0.00718031,
96.0116,0.15625,0.886047,7.57263,-10,104.482,0.00957405,
96.0307,0.0932617,1.06219,7.57324,-9.99849,104.444,0.0143615,
96.002,-0.0866089,1.06708,7.57263,-9.99698,104.482,0.00718031,
96.0116,-0.188477,0.898621,7.57324,-9.99849,104.482,0.00718031,
96.002,-0.290161,0.581604,7.57294,-9.99698,104.521,0.00718031,
96.0116,-0.337036,0.164001,7.57263,-10,104.521,0.0119678,
95.9924,-0.317871,-0.2948,7.57324,-9.99698,104.502,0.0119678,
96.0116,-0.28717,-0.728577,7.57294,-9.99849,104.521,0.00239283,
96.002,-0.244568,-1.07764,7.57294,-10,104.463,0.00957405,
96.0116,-0.110413,-1.29309,7.57324,-9.99849,104.463,0.00478657,
96.0116,-0.0443115,-1.34515,7.57294,-9.99698,104.502,0.00957405,
96.0116,0.0632935,-1.23163,7.57385,-9.99698,104.444,0.00239283,
96.0211,0.175842,-0.970154,7.57294,-9.99849,104.482,0.00718031,
96.002,0.222107,-0.592957,7.57294,-9.99849,104.463,0.00718031,
96.002,0.287659,-0.146545,7.57355,-10,104.482,0.0143615,
96.002,0.300049,0.304688,7.57355,-9.99849,104.482,0.0119678,
96.0116,0.227295,0.699219,7.57355,-9.99849,104.482,0.00478657,
96.002,0.117737,0.981323,7.57355,-10,104.444,0.0143615,
96.0211,0.0189819,1.10638,7.57446,-10,104.502,0.00957405,
96.0116,-0.0785522,1.05255,7.57385,-10.0015,104.482,0.00957405,
96.002,-0.173828,0.825439,7.57416,-9.99849,104.502,0.00957405,
96.002,-0.258118,0.460693,7.57416,-9.99849,104.502,0.00957405,
96.0116,-0.304504,0.0144653,7.57355,-9.99849,104.502,-9.13153E-07,
95.9924,-0.315979,-0.450012,7.57507,-10,104.463,0.00718031,
96.0116,-0.302551,-0.86731,7.57416,-9.99395,104.482,0.00718031,
96.0211,-0.204163,-1.17871,7.57507,-9.99698,104.463,0.00718031,
96.002,-0.103638,-1.34229,7.57416,-9.99698,104.502,0.00957405,
96.0211,-0.00402832,-1.33929,7.57446,-10,104.521,0.00957405,
96.0211,0.140625,-1.17737,7.57446,-10,104.463,0.00957405,
95.9828,0.218201,-0.873047,7.57446,-9.99849,104.502,0.00239283,
96.002,0.267334,-0.465576,7.57507,-9.99698,104.502,0.00239283,
96.0116,0.255371,-0.00665283,7.57446,-9.99698,104.482,0.00957405,
96.0116,0.226074,0.439697,7.57446,-9.99849,104.463,0.00718031,
96.0116,0.198669,0.807861,7.57477,-9.99849,104.463,0.00957405,
96.0116,0.101746,1.04156,7.57538,-9.99849,104.502,0.0119678,
96.0211,0.0435791,1.10406,7.57507,-10,104.502,0.00957405,
96.002,-0.0965576,0.986511,7.57568,-9.99849,104.502,0.00718031,
96.002,-0.241577,0.710266,7.57507,-9.99849,104.482,0.0119678,
96.002,-0.203064,0.314758,7.57568,-9.99546,104.463,0.00718031,
96.0116,-0.25116,-0.143982,7.57538,-9.99849,104.463,0.00957405,
96.002,-0.324219,-0.602234,7.57568,-9.99849,104.482,0.00478657,
95.9924,-0.251526,-0.993469,7.57599,-9.99849,104.482,0.00478657,
96.0116,-0.043396,-1.2608,7.57538,-9.99546,104.444,0.00718031,
96.0116,-0.0620117,-1.37335,7.57568,-9.99546,104.482,0.00478657,
96.002,-0.0613403,-1.31287,7.57538,-10,104.482,0.00478657,
96.002,0.086731,-1.09814,7.57599,-9.99849,104.444,0.00478657,
96.002,0.203186,-0.754883,7.57629,-9.99849,104.502,0.00957405,
95.9924,0.302002,-0.327209,7.57568,-9.99849,104.482,0.00718031,
96.0307,0.309387,0.129517,7.57629,-10,104.463,0.00957405,
96.0116,0.276733,0.552429,7.57629,-9.99698,104.482,0.00478657,
96.002,0.144714,0.879272,7.57599,-10,104.521,0.0143615,
95.9924,0.0852661,1.05823,7.57629,-10,104.482,0.00957405,
96.002,-0.0718384,1.06213,7.57599,-10,104.521,0.00957405,
95.9924,-0.177917,0.891113,7.57629,-10.0015,104.444,0.0119678,
96.002,-0.259827,0.572632,7.57599,-10,104.444,0.00718031,
96.0116,-0.219116,0.154724,7.57568,-9.99849,104.502,0.00718031,
96.0116,0.00421143,-0.305359,7.57629,-9.99849,104.482,0.0119678,
96.002,0.1828,-0.744446,7.57599,-9.99849,104.463,0.00478657,
95.9924,0.236206,-1.10132,7.57599,-10,104.502,0.00478657,
96.002,-0.0317383,-1.3222,7.57599,-9.99698,104.482,0.00718031,
96.0116,-0.229614,-1.37927,7.57568,-9.99849,104.482,0.00239283,
96.002,0.114929,-1.27026,7.57629,-9.99698,104.482,0.00718031,
95.9924,0.220276,-1.0083,7.57568,-9.99849,104.482,0.0119678,
95.9924,0.0549927,-0.625916,7.57538,-10.003,104.482,0.00478657,
96.002,0.116699,-0.173523,7.57538,-10,104.502,0.00957405,
96.002,0.249695,0.281738,7.57538,-10,104.463,0.00718031,
96.002,0.277527,0.677917,7.57538,-10.0015,104.463,0.00478657,
96.0116,0.122192,0.958374,7.57599,-9.99849,104.521,0.00478657,
96.0116,-0.00305176,1.0849,7.57477,-10.0015,104.463,0.00718031,
96.0116,-0.196045,1.03162,7.57538,-9.99698,104.463,0.00957405,
96.0116,-0.249756,0.807495,7.57538,-10.0015,104.482,0.00478657,
96.002,-0.293579,0.448059,7.57599,-10,104.463,0.00718031,
96.0116,-0.358398,0.00457764,7.57538,-9.99698,104.482,0.00718031,
96.0116,-0.369446,-0.458069,7.57568,-9.99849,104.482,0.00718031,
96.002,-0.346558,-0.876038,7.57507,-9.99849,104.502,0.00478657,
96.0116,-0.238342,-1.18896,7.57507,-9.99849,104.482,0.00478657,
95.9924,-0.178772,-1.35779,7.57507,-9.99395,104.502,0.00957405,
95.9924,-0.0440063,-1.35754,7.57477,-9.99698,104.482,0.00239283,
96.0116,0.109558,-1.1955,7.57507,-9.99849,104.444,0.00957405,
96.0211,0.193115,-0.889954,7.57477,-10,104.482,0.00478657,
96.002,0.232056,-0.47998,7.57416,-9.99849,104.463,0.00957405,
96.0116,0.232788,-0.0193481,7.57538,-10.0015,104.482,0.00957405,
95.9924,0.237061,0.425598,7.57538,-10,104.482,0.00957405,
96.002,0.179382,0.789978,7.57446,-9.99849,104.482,0.00718031,
96.0116,0.103577,1.02228,7.57477,-10,104.444,0.0143615,
96.002,0.00445557,1.08289,7.57477,-10.0015,104.502,0.00478657,
95.9828,-0.113831,0.964539,7.57507,-10.0015,104.482,0.00957405,
96.002,-0.220337,0.687378,7.57446,-10,104.444,0.00957405,
96.0116,-0.281494,0.296692,7.57446,-10,104.482,0.00957405,
96.0116,-0.326294,-0.154968,7.57477,-9.94557,104.502,0.00957405,
96.002,-0.304138,-0.604248,7.57385,-9.88962,104.444,0.00957405,
96.002,-0.278931,-0.993408,7.57385,-9.84124,104.463,0.00478657,
96.0116,-0.205139,-1.26837,7.57477,-9.80041,104.444,0.00718031,
96.0116,-0.097229,-1.38654,7.57477,-9.75656,104.482,0.00718031,
95.9924,0.0130615,-1.33783,7.57385,-9.72027,104.463,0.00478657,
95.9924,0.147766,-1.12665,7.57446,-9.68852,104.444,0.00957405,
95.9828,0.235352,-0.782043,7.57416,-9.65979,104.463,0.00718031,
95.9924,0.26355,-0.351196,7.57416,-9.62955,104.444,0.00957405,
95.9828,0.3078,0.107666,7.57416,-9.6099,104.502,0.00957405,
95.9924,0.199707,0.528687,7.57446,-9.58873,104.482,0.00957405,
95.9924,0.0881958,0.848755,7.57416,-9.56605,104.482,0.00957405,
95.9732,0.126465,1.02295,7.57385,-9.54941,104.482,0.0119678,
95.9828,0.0472412,1.02307,7.57477,-9.53127,104.502,0.0119678,
95.9924,-0.0775757,0.853455,7.57385,-9.51615,104.463,0.0119678,
95.9828,-0.174438,0.539246,7.57477,-9.50405,104.502,0.0119678,
96.002,-0.250366,0.125549,7.57385,-9.49044,104.463,0.00957405,
96.0116,-0.278442,-0.33136,7.57446,-9.47835,104.463,0.00478657,
95.9924,-0.285095,-0.768982,7.57416,-9.4723,104.463,0.00718031,
96.002,-0.28717,-1.1283,7.57446,-9.46172,104.424,0.00478657,
95.9924,-0.209106,-1.3576,7.57446,-9.45264,104.482,0.00718031,
95.9924,-0.09021,-1.42358,7.57355,-9.44508,104.482,0.00478657,
95.9828,0.0756226,-1.32397,7.57385,-8.88563,104.444,0.00718031,
95.9828,0.179565,-1.07007,7.57324,-8.32467,104.444,0.0143615,
96.002,0.190002,-0.695435,7.57385,-7.82116,104.444,0.00957405,
96.002,0.231689,-0.245422,7.57355,-7.36603,104.482,0.0143615,
95.9924,0.253784,0.209412,7.57446,-6.94418,104.502,0.00957405,
95.9924,0.217651,0.607056,7.57446,-6.56919,104.444,0.00478657,
95.9732,0.15918,0.889709,7.57385,-6.2305,104.424,0.00718031,
95.9828,0.0679321,1.01477,7.57385,-5.92053,104.463,0.0143615,
95.9732,-0.0634155,0.960754,7.57416,-5.63929,104.482,0.0119678,
95.9828,-0.157104,0.73938,7.57385,-5.38376,104.463,0.00478657,
95.9828,-0.241516,0.383789,7.57355,-5.15241,104.424,0.00478657,
95.9828,-0.326111,-0.0553589,7.57355,-4.94527,104.482,0.00718031,
95.9732,-0.306335,-0.516296,7.57324,-4.75626,104.424,0.0119678,
95.9828,-0.289185,-0.935791,7.57385,-4.58389,104.405,0.00718031,
95.9924,-0.189514,-1.25348,7.57385,-4.42664,104.424,0.00718031,
95.9732,-0.106079,-1.42664,7.57355,-4.29055,104.444,0.00718031,
96.002,0.0651245,-1.43127,7.57416,-4.15901,104.444,0.00957405,
95.9828,0.251343,-1.2713,7.57385,-4.04409,104.424,0.00478657,
95.9924,0.327332,-0.966858,7.57385,-3.93976,104.482,0.00478657,
95.9732,0.297852,-0.557312,7.57385,-3.84602,104.424,0.00957405,
95.9828,0.176941,-0.0978394,7.57385,-3.62072,104.444,0.00957405,
95.9732,0.171753,0.34552,7.57355,-3.06278,104.444,0.0119678,
95.9924,0.191223,0.709045,7.57324,-2.56381,104.444,0.00718031,
95.9924,0.0671387,0.940308,7.57324,-2.10869,104.444,0.00718031,
95.9541,-0.108887,1.00421,7.57355,-1.6959,104.502,0.00718031,
95.9828,-0.139709,0.892517,7.57416,-1.32243,104.424,0.0119678,
95.9732,-0.227234,0.621277,7.57416,-0.983733,104.444,0.0119678,
95.9924,-0.256348,0.230896,7.57416,-0.679813,104.444,0.00957405,
95.9828,-0.333679,-0.223267,7.57446,-0.398575,104.463,0.00478657,
95.9732,-0.315552,-0.674255,7.57446,-0.147577,104.463,0.00957405,
95.9828,-0.14978,-1.06549,7.57446,0.0762044,104.463,0.00718031,
96.002,-0.0645142,-1.33813,7.57416,0.287889,104.463,0.00957405,
95.9924,0.000244141,-1.45801,7.57385,0.472358,104.502,0.00478657,
95.9828,0.112976,-1.4079,7.57446,0.646242,104.444,0.00957405,
96.002,0.149475,-1.19489,7.57507,0.795933,104.463,0.00957405,
95.9732,0.250488,-0.846863,7.57446,0.935041,104.463,0.00957405,
95.9924,0.173462,-0.40979,7.57538,1.06205,104.463,0.00718031,
95.9828,0.303589,0.0564575,7.57507,1.17848,104.482,0.00718031,
96.002,0.300964,0.483887,7.57507,1.27827,104.444,0.00718031,
95.9828,0.23291,0.811951,7.57507,1.37202,104.444,0.00718031,
95.9924,0.0753174,0.993042,7.57538,1.4582,104.482,0.00478657,
95.9924,-0.149109,1.00012,7.57599,1.53683,104.463,0.00718031,
96.002,-0.164551,0.833984,7.57568,1.90577,104.444,0.00718031,
95.9924,-0.27124,0.520264,7.57629,2.2989,104.463,0.00957405,
95.9828,-0.2901,0.102661,7.57599,2.64969,104.482,0.00957405,
96.002,-0.345764,-0.361633,7.5769,2.97024,104.463,0.0119678,
95.9828,-0.313843,-0.806641,7.57629,3.26055,104.424,0.00478657,
95.9924,-0.222107,-1.16949,7.5769,3.52667,104.444,0.00957405,
95.9924,-0.170898,-1.40039,7.57751,3.76255,104.444,0.0119678,
96.002,-0.106506,-1.46759,7.5769,3.98179,104.463,0.00957405,
95.9828,0.0614014,-1.36487,7.57751,4.17533,104.444,0.00239283,
96.0116,0.188538,-1.11017,7.57721,4.35224,104.482,0.00957405,
95.9924,0.220886,-0.731262,7.57721,4.51403,104.463,0.00718031,
96.002,0.257507,-0.281006,7.57782,4.65918,104.482,0.00957405,
95.9924,0.275269,0.176331,7.57782,4.79376,104.502,0.00718031,
95.9828,0.185547,0.57666,7.57751,4.90867,104.482,0.00957405,
95.9828,0.108337,0.862915,7.57751,5.01905,104.482,0.0119678,
95.9924,0.0269165,0.991821,7.57782,5.11733,104.502,0.00718031,
95.9828,-0.114685,0.943787,7.57782,5.20352,104.482,0.00957405,
95.9924,-0.200439,0.724365,7.57904,5.29122,104.482,0.00957405,
95.9924,-0.214478,0.370056,7.57874,5.35926,104.444,0.00478657,
96.002,-0.225098,-0.0701904,7.57874,5.42579,104.482,0.00478657,
96.002,-0.316101,-0.532288,7.57935,5.48778,104.463,0.00957405,
96.002,-0.279968,-0.952332,7.57935,5.68737,104.463,0.00957405,
95.9924,-0.0758667,-1.27148,7.57874,5.95651,104.521,0.00478657,
96.002,-0.121216,-1.44611,7.57996,6.20902,104.482,0.00957405,
95.9732,0.0563354,-1.45581,7.57935,6.42978,104.502,0.00718031,
95.9924,0.106812,-1.30023,7.57965,6.63541,104.463,0.0119678,
96.0116,0.20752,-1.00122,7.57996,6.81535,104.463,0.00239283,
95.9924,0.233521,-0.59552,7.58026,6.9847,104.444,0.00957405,
96.0116,0.233887,-0.136475,7.58057,7.1359,104.502,0.0119678,
95.9924,0.219482,0.308472,7.58057,7.27198,104.482,0.00478657,
96.0211,0.195435,0.675659,7.58087,7.39899,104.482,0.00718031,
96.0116,0.133667,0.912964,7.58057,7.51088,104.502,0.00957405,
95.9924,0.00744629,0.984985,7.58118,7.60765,104.463,0.00718031,
95.9924,-0.115967,0.880676,7.58148,7.70442,104.463,0.00957405,
96.002,-0.198853,0.614563,7.58148,7.7891,104.482,0.00718031,
96.0116,-0.295654,0.226013,7.58209,7.8647,104.521,0.0143615,
96.0211,-0.32489,-0.228516,7.58148,7.93425,104.482,0.00478657,
95.9924,-0.327942,-0.683716,7.5824,7.99171,104.463,0.00957405,
95.9828,-0.272034,-1.08075,7.5827,8.05219,104.482,0.00957405,
96.002,-0.16803,-1.35834,7.58301,8.1036,104.502,0.00478657,
95.9924,-0.121948,-1.48108,7.58301,8.14896,104.444,0.00478657,
96.002,0.0258179,-1.43353,7.58362,8.18979,104.54,0.00478657,
95.9924,0.15509,-1.2251,7.58301,8.24271,104.444,0.00718031,
96.002,0.201355,-0.881775,7.58331,8.33494,104.482,0.00478657,
96.002,0.251648,-0.451294,7.58423,8.4181,104.502,0.00478657,
96.002,0.325012,0.00708008,7.58423,8.49219,104.482,0.00957405,
96.002,0.332642,0.430908,7.58362,8.56024,104.502,0.00957405,
96.002,0.251831,0.761597,7.58484,8.62525,104.482,0.00718031,
95.9924,0.156006,0.952026,7.58453,8.68271,104.502,0.00718031,
96.0116,-0.169922,0.968506,7.58453,8.7311,104.482,0.00718031,
96.0116,-0.160156,0.806946,7.58453,8.77948,104.502,0.0119678,
96.002,-0.114685,0.492432,7.58484,8.82182,104.482,0.00957405,
96.002,-0.189331,0.0753174,7.58514,8.86113,104.521,0.0119678,
96.0307,-0.224304,-0.383362,7.58545,8.89591,104.482,0.00718031,
96.0211,-0.238403,-0.821045,7.58575,8.92464,104.463,0.00957405,
95.9924,-0.148438,-1.17682,7.58606,8.9579,104.444,0.0119678,
96.0116,0.0932007,-1.40485,7.58636,8.98058,104.502,-0.00239465,
96.002,-0.0499268,-1.47467,7.58575,9.00477,104.482,0.00239283,
96.002,0.0361328,-1.3811,7.58667,9.02746,104.482,0.00718031,
